label,reaction,number_ts,filename_ts,energy_ts,method,number_r,filename_r,energy_r,activation,reactant
E_D_A_B_C_B,e2,0,transition-states/e2/E_D_A_B_C_B.xyz,-3048.10542107,hf,9,reactant-complex-constrained-conformers/e2/E_D_A_B_C_B/09.xyz,-3048.10559442,0.10877876751433861,rcc
E_D_A_C_A_A,e2,0,transition-states/e2/E_D_A_C_A_A.xyz,-364.45371433,hf,4,reactant-complex-constrained-conformers/e2/E_D_A_C_A_A/04.xyz,-364.4650956,7.141854751844082,rcc
E_D_A_C_B_A,e2,0,transition-states/e2/E_D_A_C_B_A.xyz,-724.49663193,hf,26,reactant-complex-constrained-conformers/e2/E_D_A_C_B_A/26.xyz,-724.50375862,4.472065493679398,rcc
E_D_A_C_B_B,e2,0,transition-states/e2/E_D_A_C_B_B.xyz,-823.46741459,hf,26,reactant-complex-constrained-conformers/e2/E_D_A_C_B_B/26.xyz,-823.47151722,2.574439193596812,rcc
E_D_A_C_C_A,e2,0,transition-states/e2/E_D_A_C_C_A.xyz,-2837.35963644,hf,18,reactant-complex-constrained-conformers/e2/E_D_A_C_C_A/18.xyz,-2837.36689296,4.553535048620445,rcc
E_D_A_C_C_B,e2,0,transition-states/e2/E_D_A_C_C_B.xyz,-2936.32949185,hf,24,reactant-complex-constrained-conformers/e2/E_D_A_C_C_B/24.xyz,-2936.33277558,2.0605716852784157,rcc
E_D_A_D_A_A,e2,0,transition-states/e2/E_D_A_D_A_A.xyz,-311.69811709,hf,0,reactant-complex-constrained-conformers/e2/E_D_A_D_A_A/00.xyz,-311.74183384,27.432674800275738,rcc
E_D_A_D_B_A,e2,0,transition-states/e2/E_D_A_D_B_A.xyz,-671.76118593,hf,3,reactant-complex-constrained-conformers/e2/E_D_A_D_B_A/03.xyz,-671.78316671,13.793147697318883,rcc
E_D_A_D_B_B,e2,0,transition-states/e2/E_D_A_D_B_B.xyz,-770.72584366,hf,4,reactant-complex-constrained-conformers/e2/E_D_A_D_B_B/04.xyz,-770.74539635,12.269498218390575,rcc
E_D_A_D_C_A,e2,0,transition-states/e2/E_D_A_D_C_A.xyz,-2784.6327355,hf,2,reactant-complex-constrained-conformers/e2/E_D_A_D_C_A/02.xyz,-2784.64447793,7.368486073610809,rcc
E_D_A_D_C_B,e2,0,transition-states/e2/E_D_A_D_C_B.xyz,-2883.59481988,hf,0,reactant-complex-constrained-conformers/e2/E_D_A_D_C_B/00.xyz,-2883.59776197,1.8461893485671417,rcc
E_D_A_E_A_A,e2,0,transition-states/e2/E_D_A_E_A_A.xyz,-327.69259291,hf,3,reactant-complex-constrained-conformers/e2/E_D_A_E_A_A/03.xyz,-327.73904817,29.151115770074668,rcc
E_D_A_E_B_A,e2,0,transition-states/e2/E_D_A_E_B_A.xyz,-687.75763026,hf,10,reactant-complex-constrained-conformers/e2/E_D_A_E_B_A/10.xyz,-687.78004384,14.064733797621223,rcc
E_D_A_E_B_B,e2,0,transition-states/e2/E_D_A_E_B_B.xyz,-786.72152554,hf,11,reactant-complex-constrained-conformers/e2/E_D_A_E_B_B/11.xyz,-786.7414343,12.49293551686177,rcc
E_D_A_E_C_A,e2,0,transition-states/e2/E_D_A_E_C_A.xyz,-2800.62939251,hf,5,reactant-complex-constrained-conformers/e2/E_D_A_E_C_A/05.xyz,-2800.64280918,8.419087535359095,rcc
E_D_A_E_C_B,e2,0,transition-states/e2/E_D_A_E_C_B.xyz,-2899.59159761,hf,17,reactant-complex-constrained-conformers/e2/E_D_A_E_C_B/17.xyz,-2899.60382759,7.674428317620538,rcc
E_D_B_A_A_A,e2,0,transition-states/e2/E_D_B_A_A_A.xyz,-476.22879827,hf,4,reactant-complex-constrained-conformers/e2/E_D_B_A_A_A/04.xyz,-476.23624281,4.671519380038261,rcc
E_D_B_C_A_A,e2,0,transition-states/e2/E_D_B_C_A_A.xyz,-567.97772509,hf,13,reactant-complex-constrained-conformers/e2/E_D_B_C_A_A/13.xyz,-567.97560969,-1.327433541420326,rcc
E_D_B_C_C_B,e2,0,transition-states/e2/E_D_B_C_C_B.xyz,-3139.85472702,hf,7,reactant-complex-constrained-conformers/e2/E_D_B_C_C_B/07.xyz,-3139.84658449,-5.109514717834503,rcc
E_D_B_D_B_A,e2,0,transition-states/e2/E_D_B_D_B_A.xyz,-875.3067712,hf,10,reactant-complex-constrained-conformers/e2/E_D_B_D_B_A/10.xyz,-875.30869949,1.2100202437558694,rcc
E_D_B_D_B_B,e2,0,transition-states/e2/E_D_B_D_B_B.xyz,-974.27406923,hf,17,reactant-complex-constrained-conformers/e2/E_D_B_D_B_B/17.xyz,-974.27864987,2.874394997254788,rcc
E_D_B_E_A_A,e2,0,transition-states/e2/E_D_B_E_A_A.xyz,-531.25910489,hf,8,reactant-complex-constrained-conformers/e2/E_D_B_E_A_A/08.xyz,-531.27632682,10.806924236654762,rcc
E_D_B_E_B_A,e2,0,transition-states/e2/E_D_B_E_B_A.xyz,-891.30203926,hf,17,reactant-complex-constrained-conformers/e2/E_D_B_E_B_A/17.xyz,-891.31599007,8.754265445843565,rcc
E_D_C_A_A_A,e2,0,transition-states/e2/E_D_C_A_A_A.xyz,-364.45275603,hf,4,reactant-complex-constrained-conformers/e2/E_D_C_A_A_A/04.xyz,-364.4650956,7.743197080861442,rcc
E_D_C_A_B_A,e2,0,transition-states/e2/E_D_C_A_B_A.xyz,-724.49621462,hf,14,reactant-complex-constrained-conformers/e2/E_D_C_A_B_A/14.xyz,-724.50431009,5.079984121958349,rcc
E_D_C_A_C_A,e2,0,transition-states/e2/E_D_C_A_C_A.xyz,-2837.3594275,hf,24,reactant-complex-constrained-conformers/e2/E_D_C_A_C_A/24.xyz,-2837.36460356,3.248026688281244,rcc
E_D_C_D_A_A,e2,0,transition-states/e2/E_D_C_D_A_A.xyz,-403.49237684,hf,6,reactant-complex-constrained-conformers/e2/E_D_C_D_A_A/06.xyz,-403.50467456,7.716935809370432,rcc
E_D_C_D_B_A,e2,0,transition-states/e2/E_D_C_D_B_A.xyz,-763.53648726,hf,12,reactant-complex-constrained-conformers/e2/E_D_C_D_B_A/12.xyz,-763.54362421,4.478503740925529,rcc
E_D_C_D_B_B,e2,0,transition-states/e2/E_D_C_D_B_B.xyz,-862.50467172,hf,12,reactant-complex-constrained-conformers/e2/E_D_C_D_B_B/12.xyz,-862.51192868,4.553811152865381,rcc
E_D_C_D_C_A,e2,0,transition-states/e2/E_D_C_D_C_A.xyz,-2876.40036283,hf,0,reactant-complex-constrained-conformers/e2/E_D_C_D_C_A/00.xyz,-2876.40417519,2.3922920183861844,rcc
E_D_C_D_C_B,e2,0,transition-states/e2/E_D_C_D_C_B.xyz,-2975.36684494,hf,17,reactant-complex-constrained-conformers/e2/E_D_C_D_C_B/17.xyz,-2975.37309503,3.921990688663431,rcc
E_D_C_E_B_A,e2,0,transition-states/e2/E_D_C_E_B_A.xyz,-779.53568496,hf,6,reactant-complex-constrained-conformers/e2/E_D_C_E_B_A/06.xyz,-779.54133312,3.5442739110018144,rcc
E_D_D_A_B_A,e2,0,transition-states/e2/E_D_D_A_B_A.xyz,-671.76111553,hf,6,reactant-complex-constrained-conformers/e2/E_D_D_A_B_A/06.xyz,-671.78347995,14.033885431945606,rcc
E_D_D_A_B_B,e2,0,transition-states/e2/E_D_D_A_B_B.xyz,-770.72552375,hf,4,reactant-complex-constrained-conformers/e2/E_D_D_A_B_B/04.xyz,-770.74539642,12.470288699955066,rcc
E_D_D_C_A_A,e2,0,transition-states/e2/E_D_D_C_A_A.xyz,-403.49266851,hf,18,reactant-complex-constrained-conformers/e2/E_D_D_C_A_A/18.xyz,-403.5047002,7.5499994639995505,rcc
E_D_D_C_B_A,e2,0,transition-states/e2/E_D_D_C_B_A.xyz,-763.53663049,hf,14,reactant-complex-constrained-conformers/e2/E_D_D_C_B_A/14.xyz,-763.54350743,4.315345002553287,rcc
E_D_D_C_C_A,e2,0,transition-states/e2/E_D_D_C_C_A.xyz,-2876.40012738,hf,17,reactant-complex-constrained-conformers/e2/E_D_D_C_C_A/17.xyz,-2876.40571284,3.5049290670131885,rcc
E_D_D_C_C_B,e2,0,transition-states/e2/E_D_D_C_C_B.xyz,-2975.36680624,hf,14,reactant-complex-constrained-conformers/e2/E_D_D_C_C_B/14.xyz,-2975.37172851,3.0887710588663437,rcc
E_D_D_D_A_A,e2,0,transition-states/e2/E_D_D_D_A_A.xyz,-350.7368624,hf,1,reactant-complex-constrained-conformers/e2/E_D_D_D_A_A/01.xyz,-350.7823736,28.55870917599392,rcc
E_D_D_D_C_A,e2,0,transition-states/e2/E_D_D_D_C_A.xyz,-2823.67260312,hf,0,reactant-complex-constrained-conformers/e2/E_D_D_D_C_A/00.xyz,-2823.68447734,7.451185546955259,rcc
E_D_D_D_C_B,e2,0,transition-states/e2/E_D_D_D_C_B.xyz,-2922.63433442,hf,1,reactant-complex-constrained-conformers/e2/E_D_D_D_C_B/01.xyz,-2922.64818491,8.691313695476031,rcc
E_D_D_E_A_A,e2,0,transition-states/e2/E_D_D_E_A_A.xyz,-366.73352999,hf,10,reactant-complex-constrained-conformers/e2/E_D_D_E_A_A/10.xyz,-366.7816715,30.209253620699428,rcc
E_D_D_E_B_A,e2,0,transition-states/e2/E_D_D_E_B_A.xyz,-726.80042847,hf,8,reactant-complex-constrained-conformers/e2/E_D_D_E_B_A/08.xyz,-726.82518984,15.537994265759671,rcc
E_D_D_E_B_B,e2,0,transition-states/e2/E_D_D_E_B_B.xyz,-825.76279133,hf,7,reactant-complex-constrained-conformers/e2/E_D_D_E_B_B/07.xyz,-825.78504934,13.967112148774392,rcc
E_D_D_E_C_A,e2,0,transition-states/e2/E_D_D_E_C_A.xyz,-2839.67190034,hf,19,reactant-complex-constrained-conformers/e2/E_D_D_E_C_A/19.xyz,-2839.68447501,7.890724558247841,rcc
E_D_D_E_C_B,e2,0,transition-states/e2/E_D_D_E_C_B.xyz,-2938.6330395,hf,19,reactant-complex-constrained-conformers/e2/E_D_D_E_C_B/19.xyz,-2938.64685479,8.669225361873563,rcc
E_D_E_A_B_A,e2,0,transition-states/e2/E_D_E_A_B_A.xyz,-687.7584616,hf,10,reactant-complex-constrained-conformers/e2/E_D_E_A_B_A/10.xyz,-687.78004384,13.543060071459484,rcc
E_D_E_A_B_B,e2,0,transition-states/e2/E_D_E_A_B_B.xyz,-786.7216157,hf,11,reactant-complex-constrained-conformers/e2/E_D_E_A_B_B/11.xyz,-786.7414343,12.436359262671843,rcc
E_D_E_A_C_B,e2,0,transition-states/e2/E_D_E_A_C_B.xyz,-2899.59217221,hf,17,reactant-complex-constrained-conformers/e2/E_D_E_A_C_B/17.xyz,-2899.60402482,7.43762506737841,rcc
E_D_E_B_C_B,e2,0,transition-states/e2/E_D_E_B_C_B.xyz,-3103.13426894,hf,19,reactant-complex-constrained-conformers/e2/E_D_E_B_C_B/19.xyz,-3103.14562949,7.128852755607138,rcc
E_D_E_C_A_A,e2,0,transition-states/e2/E_D_E_C_A_A.xyz,-419.48653452,hf,4,reactant-complex-constrained-conformers/e2/E_D_E_C_A_A/04.xyz,-419.49942383,8.088164139130848,rcc
E_D_E_C_B_A,e2,0,transition-states/e2/E_D_E_C_B_A.xyz,-779.53157731,hf,6,reactant-complex-constrained-conformers/e2/E_D_E_C_B_A/06.xyz,-779.53934663,4.875321907006446,rcc
E_D_E_D_A_A,e2,0,transition-states/e2/E_D_E_D_A_A.xyz,-366.73216791,hf,1,reactant-complex-constrained-conformers/e2/E_D_E_D_A_A/01.xyz,-366.78103318,30.66341987766494,rcc
E_D_E_D_B_A,e2,0,transition-states/e2/E_D_E_D_B_A.xyz,-726.79869228,hf,13,reactant-complex-constrained-conformers/e2/E_D_E_D_B_A/13.xyz,-726.81809765,12.177053522745199,rcc
E_D_E_D_B_B,e2,0,transition-states/e2/E_D_E_D_B_B.xyz,-825.76191976,hf,7,reactant-complex-constrained-conformers/e2/E_D_E_D_B_B/07.xyz,-825.7824315,12.871311179565799,rcc
E_D_E_D_C_B,e2,0,transition-states/e2/E_D_E_D_C_B.xyz,-2938.63324878,hf,13,reactant-complex-constrained-conformers/e2/E_D_E_D_C_B/13.xyz,-2938.64205254,5.524442807292585,rcc
E_D_E_E_A_A,e2,0,transition-states/e2/E_D_E_E_A_A.xyz,-382.73434552,hf,26,reactant-complex-constrained-conformers/e2/E_D_E_E_A_A/26.xyz,-382.78155199,29.622507162106093,rcc
E_D_E_E_B_A,e2,0,transition-states/e2/E_D_E_E_B_A.xyz,-742.80231281,hf,13,reactant-complex-constrained-conformers/e2/E_D_E_E_B_A/13.xyz,-742.82795996,16.09382960775154,rcc
E_D_E_E_B_B,e2,0,transition-states/e2/E_D_E_E_B_B.xyz,-841.76451711,hf,20,reactant-complex-constrained-conformers/e2/E_D_E_E_B_B/20.xyz,-841.78662631,13.873732463913008,rcc
E_E_A_A_A_A,e2,0,transition-states/e2/E_E_A_A_A_A.xyz,-288.66337739,hf,3,reactant-complex-constrained-conformers/e2/E_E_A_A_A_A/03.xyz,-288.70324045,25.01444781515587,rcc
E_E_A_B_A_A,e2,0,transition-states/e2/E_E_A_B_A_A.xyz,-492.2312062,hf,4,reactant-complex-constrained-conformers/e2/E_E_A_B_A_A/04.xyz,-492.23735604,3.8590828639939274,rcc
E_E_A_C_A_A,e2,0,transition-states/e2/E_E_A_C_A_A.xyz,-380.45226821,hf,23,reactant-complex-constrained-conformers/e2/E_E_A_C_A_A/23.xyz,-380.47140386,12.007801667361658,rcc
E_E_A_C_B_A,e2,0,transition-states/e2/E_E_A_C_B_A.xyz,-740.49048448,hf,15,reactant-complex-constrained-conformers/e2/E_E_A_C_B_A/15.xyz,-740.5047722,8.965679662813507,rcc
E_E_A_C_C_A,e2,0,transition-states/e2/E_E_A_C_C_A.xyz,-2853.3534217,hf,14,reactant-complex-constrained-conformers/e2/E_E_A_C_C_A/14.xyz,-2853.36918622,9.892385653881837,rcc
E_E_A_C_C_B,e2,0,transition-states/e2/E_E_A_C_C_B.xyz,-2952.32487666,hf,28,reactant-complex-constrained-conformers/e2/E_E_A_C_C_B/28.xyz,-2952.33443708,5.99925412606673,rcc
E_E_A_D_A_A,e2,0,transition-states/e2/E_E_A_D_A_A.xyz,-327.7030539,hf,22,reactant-complex-constrained-conformers/e2/E_E_A_D_A_A/22.xyz,-327.74826247,28.368805983844705,rcc
E_E_A_E_A_A,e2,0,transition-states/e2/E_E_A_E_A_A.xyz,-343.69737883,hf,22,reactant-complex-constrained-conformers/e2/E_E_A_E_A_A/22.xyz,-343.74366634,29.045851055798828,rcc
E_E_B_A_B_B,e2,0,transition-states/e2/E_E_B_A_B_B.xyz,-951.23015084,hf,8,reactant-complex-constrained-conformers/e2/E_E_B_A_B_B/08.xyz,-951.24226251,7.600187671776765,rcc
E_E_B_A_C_B,e2,0,transition-states/e2/E_E_B_A_C_B.xyz,-3064.10027865,hf,24,reactant-complex-constrained-conformers/e2/E_E_B_A_C_B/24.xyz,-3064.106534,3.925291388689847,rcc
E_E_B_D_A_A,e2,0,transition-states/e2/E_E_B_D_A_A.xyz,-531.27064331,hf,19,reactant-complex-constrained-conformers/e2/E_E_B_D_A_A/19.xyz,-531.27856195,4.96902162173946,rcc
E_E_B_E_A_A,e2,0,transition-states/e2/E_E_B_E_A_A.xyz,-547.26361049,hf,28,reactant-complex-constrained-conformers/e2/E_E_B_E_A_A/28.xyz,-547.28103955,10.93690027396823,rcc
E_E_B_E_B_A,e2,0,transition-states/e2/E_E_B_E_B_A.xyz,-907.3160285,hf,15,reactant-complex-constrained-conformers/e2/E_E_B_E_B_A/15.xyz,-907.3154657,-0.35316233200994207,rcc
E_E_C_A_A_A,e2,0,transition-states/e2/E_E_C_A_A_A.xyz,-380.45225199,hf,18,reactant-complex-constrained-conformers/e2/E_E_C_A_A_A/18.xyz,-380.47110602,11.83108244926989,rcc
E_E_C_A_B_A,e2,0,transition-states/e2/E_E_C_A_B_A.xyz,-740.49060475,hf,6,reactant-complex-constrained-conformers/e2/E_E_C_A_B_A/06.xyz,-740.50130649,6.7154432389968335,rcc
E_E_C_A_C_A,e2,0,transition-states/e2/E_E_C_A_C_A.xyz,-2853.35326405,hf,14,reactant-complex-constrained-conformers/e2/E_E_C_A_C_A/14.xyz,-2853.36768441,9.048912519562695,rcc
E_E_C_D_A_A,e2,0,transition-states/e2/E_E_C_D_A_A.xyz,-419.49486205,hf,8,reactant-complex-constrained-conformers/e2/E_E_C_D_A_A/08.xyz,-419.51191443,10.700530005321324,rcc
E_E_C_D_B_A,e2,0,transition-states/e2/E_E_C_D_B_A.xyz,-779.53457661,hf,28,reactant-complex-constrained-conformers/e2/E_E_C_D_B_A/28.xyz,-779.54715249,7.891483844671731,rcc
E_E_C_E_B_A,e2,0,transition-states/e2/E_E_C_E_B_A.xyz,-795.54067375,hf,16,reactant-complex-constrained-conformers/e2/E_E_C_E_B_A/16.xyz,-795.54112623,0.2839354868462812,rcc
E_E_D_A_A_A,e2,0,transition-states/e2/E_E_D_A_A_A.xyz,-327.70308772,hf,17,reactant-complex-constrained-conformers/e2/E_E_D_A_A_A/17.xyz,-327.7482293,28.326769124181336,rcc
E_E_D_C_A_A,e2,0,transition-states/e2/E_E_D_C_A_A.xyz,-419.49490901,hf,25,reactant-complex-constrained-conformers/e2/E_E_D_C_A_A/25.xyz,-419.51189176,10.656836520652037,rcc
E_E_D_C_B_A,e2,0,transition-states/e2/E_E_D_C_B_A.xyz,-779.53121138,hf,5,reactant-complex-constrained-conformers/e2/E_E_D_C_B_A/05.xyz,-779.54678859,9.774846854508366,rcc
E_E_D_D_A_A,e2,0,transition-states/e2/E_E_D_D_A_A.xyz,-366.74360062,hf,7,reactant-complex-constrained-conformers/e2/E_E_D_D_A_A/07.xyz,-366.78875095,28.33225983208336,rcc
E_E_D_E_A_A,e2,0,transition-states/e2/E_E_D_E_A_A.xyz,-382.7394303,hf,2,reactant-complex-constrained-conformers/e2/E_E_D_E_A_A/02.xyz,-382.78835988,30.70377501192352,rcc
E_E_E_A_A_A,e2,0,transition-states/e2/E_E_E_A_A_A.xyz,-343.70039372,hf,17,reactant-complex-constrained-conformers/e2/E_E_E_A_A_A/17.xyz,-343.74391927,27.312694988788227,rcc
E_E_E_C_A_A,e2,0,transition-states/e2/E_E_E_C_A_A.xyz,-435.48769775,hf,17,reactant-complex-constrained-conformers/e2/E_E_E_C_A_A/17.xyz,-435.4997333,7.552421650564745,rcc
E_E_E_D_A_A,e2,0,transition-states/e2/E_E_E_D_A_A.xyz,-382.74422489,hf,26,reactant-complex-constrained-conformers/e2/E_E_E_D_A_A/26.xyz,-382.78816213,27.57103436417862,rcc
E_E_E_E_A_A,e2,0,transition-states/e2/E_E_E_E_A_A.xyz,-398.74294166,hf,19,reactant-complex-constrained-conformers/e2/E_E_E_E_A_A/19.xyz,-398.78912235,28.97882049378884,rcc
A_A_A_B_A_C,sn2,0,transition-states/sn2/A_A_A_B_A_C.xyz,-841.14763618,hf,2,reactant-complex-constrained-conformers/sn2/A_A_A_B_A_C/02.xyz,-841.22970803,51.50086342890692,rcc
A_A_A_C_A_A,sn2,0,transition-states/sn2/A_A_A_C_A_A.xyz,-270.32953871,hf,8,reactant-complex-constrained-conformers/sn2/A_A_A_C_A_A/08.xyz,-270.36890136,24.700435799221626,rcc
A_A_A_C_A_B,sn2,0,transition-states/sn2/A_A_A_C_A_B.xyz,-369.29324764,hf,2,reactant-complex-constrained-conformers/sn2/A_A_A_C_A_B/02.xyz,-369.33186485,24.23266513687423,rcc
A_A_A_C_B_A,sn2,0,transition-states/sn2/A_A_A_C_B_A.xyz,-630.40889354,hf,5,reactant-complex-constrained-conformers/sn2/A_A_A_C_B_A/05.xyz,-630.41772438,5.5414357639186,rcc
A_A_A_C_B_B,sn2,0,transition-states/sn2/A_A_A_C_B_B.xyz,-729.3734906,hf,8,reactant-complex-constrained-conformers/sn2/A_A_A_C_B_B/08.xyz,-729.38032495,4.288619374111142,rcc
A_A_A_C_B_D,sn2,0,transition-states/sn2/A_A_A_C_B_D.xyz,-3202.33991026,hf,6,reactant-complex-constrained-conformers/sn2/A_A_A_C_B_D/06.xyz,-3202.37680132,23.14948965824049,rcc
A_A_A_D_A_A,sn2,0,transition-states/sn2/A_A_A_D_A_A.xyz,-217.60700782,hf,1,reactant-complex-constrained-conformers/sn2/A_A_A_D_A_A/01.xyz,-217.6469079,25.037678215872692,rcc
A_A_A_D_A_B,sn2,0,transition-states/sn2/A_A_A_D_A_B.xyz,-316.57035466,hf,2,reactant-complex-constrained-conformers/sn2/A_A_A_D_A_B/02.xyz,-316.60296861,20.46556261161021,rcc
A_A_A_E_A_A,sn2,0,transition-states/sn2/A_A_A_E_A_A.xyz,-233.60197637,hf,7,reactant-complex-constrained-conformers/sn2/A_A_A_E_A_A/07.xyz,-233.64163471,24.88598407562613,rcc
A_A_A_E_A_B,sn2,0,transition-states/sn2/A_A_A_E_A_B.xyz,-332.56549458,hf,0,reactant-complex-constrained-conformers/sn2/A_A_A_E_A_B/00.xyz,-332.6054306,25.060230906354956,rcc
A_A_A_E_A_C,sn2,0,transition-states/sn2/A_A_A_E_A_C.xyz,-692.65461859,hf,8,reactant-complex-constrained-conformers/sn2/A_A_A_E_A_C/08.xyz,-692.73316819,49.290618183850505,rcc
A_A_A_E_B_A,sn2,0,transition-states/sn2/A_A_A_E_B_A.xyz,-593.68291873,hf,8,reactant-complex-constrained-conformers/sn2/A_A_A_E_B_A/08.xyz,-593.6935977,6.7011548482806695,rcc
A_A_A_E_B_B,sn2,0,transition-states/sn2/A_A_A_E_B_B.xyz,-692.64647934,hf,2,reactant-complex-constrained-conformers/sn2/A_A_A_E_B_B/02.xyz,-692.6565693,6.3315454928921895,rcc
A_A_A_E_C_A,sn2,0,transition-states/sn2/A_A_A_E_C_A.xyz,-2706.55090281,hf,7,reactant-complex-constrained-conformers/sn2/A_A_A_E_C_A/07.xyz,-2706.55629168,3.381566979452611,rcc
A_A_A_E_C_D,sn2,0,transition-states/sn2/A_A_A_E_C_D.xyz,-5278.4922861,hf,8,reactant-complex-constrained-conformers/sn2/A_A_A_E_C_D/08.xyz,-5278.51925852,16.925449088832547,rcc
A_A_B_A_B_C,sn2,0,transition-states/sn2/A_A_B_A_B_C.xyz,-1201.2421652,hf,3,reactant-complex-constrained-conformers/sn2/A_A_B_A_B_C/03.xyz,-1201.27804523,22.515058754695808,rcc
A_A_B_A_B_D,sn2,0,transition-states/sn2/A_A_B_A_B_D.xyz,-3314.11127481,hf,5,reactant-complex-constrained-conformers/sn2/A_A_B_A_B_D/05.xyz,-3314.14899412,23.669224380301348,rcc
A_A_B_A_C_B,sn2,0,transition-states/sn2/A_A_B_A_C_B.xyz,-2954.01399315,hf,7,reactant-complex-constrained-conformers/sn2/A_A_B_A_C_B/07.xyz,-2954.01872645,2.9701905937243285,rcc
A_A_B_A_C_C,sn2,0,transition-states/sn2/A_A_B_A_C_C.xyz,-3314.11105071,hf,2,reactant-complex-constrained-conformers/sn2/A_A_B_A_C_C/02.xyz,-3314.14026306,18.33102638455461,rcc
A_A_B_A_C_D,sn2,0,transition-states/sn2/A_A_B_A_C_D.xyz,-5426.98034694,hf,2,reactant-complex-constrained-conformers/sn2/A_A_B_A_C_D/02.xyz,-5427.01179807,19.735882044593776,rcc
A_A_B_B_A_A,sn2,0,transition-states/sn2/A_A_B_B_A_A.xyz,-585.61988812,hf,23,reactant-complex-constrained-conformers/sn2/A_A_B_B_A_A/23.xyz,-585.6484475,17.92128152332636,rcc
A_A_B_B_A_B,sn2,0,transition-states/sn2/A_A_B_B_A_B.xyz,-684.58162776,hf,11,reactant-complex-constrained-conformers/sn2/A_A_B_B_A_B/11.xyz,-684.6052223,14.805797386217309,rcc
A_A_B_B_B_B,sn2,0,transition-states/sn2/A_A_B_B_B_B.xyz,-1044.65130837,hf,10,reactant-complex-constrained-conformers/sn2/A_A_B_B_B_B/10.xyz,-1044.66624265,9.371402188332441,rcc
A_A_B_B_B_C,sn2,0,transition-states/sn2/A_A_B_B_B_C.xyz,-1404.73314643,hf,8,reactant-complex-constrained-conformers/sn2/A_A_B_B_B_C/08.xyz,-1404.77740856,27.7749059171367,rcc
A_A_B_B_B_D,sn2,0,transition-states/sn2/A_A_B_B_B_D.xyz,-3517.60144277,hf,26,reactant-complex-constrained-conformers/sn2/A_A_B_B_B_D/26.xyz,-3517.64825083,29.372501112436026,rcc
A_A_B_B_C_B,sn2,0,transition-states/sn2/A_A_B_B_C_B.xyz,-3157.51737168,hf,1,reactant-complex-constrained-conformers/sn2/A_A_B_B_C_B/01.xyz,-3157.51524048,-1.3373481910569551,rcc
A_A_B_B_C_C,sn2,0,transition-states/sn2/A_A_B_B_C_C.xyz,-3517.60144071,hf,8,reactant-complex-constrained-conformers/sn2/A_A_B_B_C_C/08.xyz,-3517.63926192,23.733167595496997,rcc
A_A_B_B_C_D,sn2,0,transition-states/sn2/A_A_B_B_C_D.xyz,-5630.47006052,hf,23,reactant-complex-constrained-conformers/sn2/A_A_B_B_C_D/23.xyz,-5630.51003531,25.084559448737792,rcc
A_A_B_C_A_B,sn2,0,transition-states/sn2/A_A_B_C_A_B.xyz,-572.81428124,hf,21,reactant-complex-constrained-conformers/sn2/A_A_B_C_A_B/21.xyz,-572.84351152,18.34227762950388,rcc
A_A_B_C_B_A,sn2,0,transition-states/sn2/A_A_B_C_B_A.xyz,-833.91894347,hf,26,reactant-complex-constrained-conformers/sn2/A_A_B_C_B_A/26.xyz,-833.91974239,0.5013298689969177,rcc
A_A_B_C_B_B,sn2,0,transition-states/sn2/A_A_B_C_B_B.xyz,-932.88537952,hf,20,reactant-complex-constrained-conformers/sn2/A_A_B_C_B_B/20.xyz,-932.89154091,3.8663305983903564,rcc
A_A_B_C_B_C,sn2,0,transition-states/sn2/A_A_B_C_B_C.xyz,-1292.97099998,hf,19,reactant-complex-constrained-conformers/sn2/A_A_B_C_B_C/19.xyz,-1293.01468097,27.41023506144573,rcc
A_A_B_C_C_B,sn2,0,transition-states/sn2/A_A_B_C_C_B.xyz,-3045.75195009,hf,19,reactant-complex-constrained-conformers/sn2/A_A_B_C_C_B/19.xyz,-3045.75439105,1.5317255258455307,rcc
A_A_B_C_C_C,sn2,0,transition-states/sn2/A_A_B_C_C_C.xyz,-3405.83944226,hf,12,reactant-complex-constrained-conformers/sn2/A_A_B_C_C_C/12.xyz,-3405.87674845,23.409987666186247,rcc
A_A_B_C_C_D,sn2,0,transition-states/sn2/A_A_B_C_C_D.xyz,-5518.7080529,hf,12,reactant-complex-constrained-conformers/sn2/A_A_B_C_C_D/12.xyz,-5518.74723258,24.585620390450778,rcc
A_A_B_D_A_A,sn2,0,transition-states/sn2/A_A_B_D_A_A.xyz,-421.14984958,hf,6,reactant-complex-constrained-conformers/sn2/A_A_B_D_A_A/06.xyz,-421.18250436,20.491183823429303,rcc
A_A_B_D_A_B,sn2,0,transition-states/sn2/A_A_B_D_A_B.xyz,-520.11419407,hf,6,reactant-complex-constrained-conformers/sn2/A_A_B_D_A_B/06.xyz,-520.1483944,21.461031091069415,rcc
A_A_B_D_A_C,sn2,0,transition-states/sn2/A_A_B_D_A_C.xyz,-880.19164144,hf,6,reactant-complex-constrained-conformers/sn2/A_A_B_D_A_C/06.xyz,-880.27210126,50.48929933140373,rcc
A_A_B_E_A_A,sn2,0,transition-states/sn2/A_A_B_E_A_A.xyz,-437.15183815,hf,22,reactant-complex-constrained-conformers/sn2/A_A_B_E_A_A/22.xyz,-437.18369114,19.98805300223995,rcc
A_A_B_E_A_B,sn2,0,transition-states/sn2/A_A_B_E_A_B.xyz,-536.11730046,hf,14,reactant-complex-constrained-conformers/sn2/A_A_B_E_A_B/14.xyz,-536.1558215,24.17231755074971,rcc
